epoch,step,test/acc,test/f1,test/loss,train/acc,train/f1,train/loss,val/acc,val/f1,val/loss
0,24,,,,,,,0.2291666716337204,0.19474796950817108,2.2509870529174805
0,24,,,,0.13324709236621857,0.09467702358961105,2.289426565170288,,,
1,25,0.19387754797935486,0.16862741112709045,2.243978500366211,,,,,,
